txn_id,customer_id,product_id,ts,date,month,country,region,category,status,currency,amount,amount_usd
t0019041,c01097,p0050,2025-06-15 11:55:00+00:00,2025-06-15,2025-06,CA,,electronics,paid,USD,173.17,173.17
t0013807,c02543,p0029,2025-06-15 12:26:00+00:00,2025-06-15,2025-06,NL,EU,home,refunded,USD,43.84,43.84
t0019308,c01540,p0040,2025-06-15 12:39:00+00:00,2025-06-15,2025-06,FR,EU,clothing,paid,EUR,60.78,65.64240000000001
t0005972,c03139,p0030,2025-06-15 12:49:00+00:00,2025-06-15,2025-06,CA,,electronics,paid,EUR,122.64,132.4512
t0005114,c00430,p0033,2025-06-15 13:04:00+00:00,2025-06-15,2025-06,FR,EU,electronics,paid,EUR,144.38,155.9304
t0018404,c02453,p0045,2025-06-15 13:07:00+00:00,2025-06-15,2025-06,ES,EU,books,refunded,USD,19.33,19.33
t0013796,c03407,p0117,2025-06-15 13:14:00+00:00,2025-06-15,2025-06,PE,LATAM,beauty,paid,EUR,30.89,33.361200000000004
t0008812,c01307,p0040,2025-06-15 13:31:00+00:00,2025-06-15,2025-06,PT,EU,clothing,paid,USD,62.98,62.98
t0001871,c02635,p0040,2025-06-15 13:34:00+00:00,2025-06-15,2025-06,,,clothing,paid,USD,34.91,34.91
t0017506,c01284,p0094,2025-06-15 13:44:00+00:00,2025-06-15,2025-06,CA,,home,refunded,USD,22.28,22.28
t0020295,c02649,p0032,2025-06-15 13:50:00+00:00,2025-06-15,2025-06,FR,EU,electronics,paid,USD,389.86,389.86
t0006429,c03359,p0065,2025-06-15 13:57:00+00:00,2025-06-15,2025-06,NL,EU,books,paid,USD,49.8,49.8
t0011857,c01476,p0107,2025-06-15 13:59:00+00:00,2025-06-15,2025-06,CA,,clothing,paid,USD,47.62,47.62
t0006576,c01882,p0078,2025-06-15 14:13:00+00:00,2025-06-15,2025-06,ES,EU,electronics,paid,MXN,319.82,18.54956
t0018487,c03425,p0099,2025-06-15 14:18:00+00:00,2025-06-15,2025-06,CA,,electronics,paid,EUR,162.31,175.2948
t0008831,c03345,p0011,2025-06-15 14:21:00+00:00,2025-06-15,2025-06,US,,electronics,refunded,USD,268.5,268.5
t0021188,c01560,p0083,2025-06-15 14:36:00+00:00,2025-06-15,2025-06,MX,LATAM,books,paid,USD,35.12,35.12
t0012506,c03320,p0012,2025-06-15 14:48:00+00:00,2025-06-15,2025-06,CO,LATAM,sports,paid,USD,18.31,18.31
t0013533,c00040,p0025,2025-06-15 14:53:00+00:00,2025-06-15,2025-06,US,,clothing,paid,EUR,46.16,49.8528
t0008819,c02687,p0023,2025-06-15 14:55:00+00:00,2025-06-15,2025-06,DE,EU,books,paid,EUR,10.32,11.145600000000002
t0001158,c02119,p0097,2025-06-15 15:16:00+00:00,2025-06-15,2025-06,US,,clothing,paid,USD,216.25,216.25
t0014990,c02710,p0001,2025-06-15 15:42:00+00:00,2025-06-15,2025-06,AR,LATAM,books,cancelled,EUR,34.6,37.368
t0018678,c02906,p0044,2025-06-15 15:55:00+00:00,2025-06-15,2025-06,CA,,toys,refunded,USD,19.44,19.44
t0011137,c01285,p0105,2025-06-15 16:09:00+00:00,2025-06-15,2025-06,FR,EU,toys,paid,USD,23.05,23.05
t0003813,c01861,p0037,2025-06-15 16:49:00+00:00,2025-06-15,2025-06,US,,books,paid,EUR,11.24,12.1392
t0015289,c02326,p0056,2025-06-15 16:52:00+00:00,2025-06-15,2025-06,CA,,sports,paid,USD,110.47,110.47
t0012403,c00693,p0012,2025-06-15 17:16:00+00:00,2025-06-15,2025-06,PE,LATAM,sports,refunded,EUR,70.88,76.5504
t0007113,c02343,p0075,2025-06-15 17:26:00+00:00,2025-06-15,2025-06,FR,EU,beauty,paid,USD,98.77,98.77
t0012908,c03428,p0073,2025-06-15 18:06:00+00:00,2025-06-15,2025-06,IT,EU,electronics,paid,MXN,93.18,5.404440000000001
t0016670,c01202,p0110,2025-06-15 18:14:00+00:00,2025-06-15,2025-06,BR,LATAM,electronics,paid,USD,400.07,400.07
t0011859,c00559,p0036,2025-06-15 18:22:00+00:00,2025-06-15,2025-06,NL,EU,beauty,paid,USD,44.93,44.93
t0005723,c03233,p0100,2025-06-15 18:30:00+00:00,2025-06-15,2025-06,MX,LATAM,electronics,paid,MXN,70.72,4.1017600000000005
t0008396,c00777,p0035,2025-06-15 18:44:00+00:00,2025-06-15,2025-06,PT,EU,sports,refunded,USD,91.99,91.99
t0016532,c02086,p0026,2025-06-15 18:56:00+00:00,2025-06-15,2025-06,AR,LATAM,beauty,paid,USD,37.32,37.32
t0019426,c02583,p0039,2025-06-15 18:57:00+00:00,2025-06-15,2025-06,IT,EU,home,paid,USD,31.42,31.42
t0012848,c00927,p0119,2025-06-15 19:21:00+00:00,2025-06-15,2025-06,AR,LATAM,toys,paid,USD,47.93,47.93
t0013850,c02242,p0118,2025-06-15 19:39:00+00:00,2025-06-15,2025-06,ES,EU,electronics,paid,USD,99.85,99.85
t0002441,c02056,p0027,2025-06-15 19:43:00+00:00,2025-06-15,2025-06,ES,EU,electronics,paid,USD,140.92,140.92
t0001415,c01519,p0073,2025-06-15 19:45:00+00:00,2025-06-15,2025-06,ES,EU,electronics,paid,BRL,265.44,47.779199999999996
t0020186,c02119,p0097,2025-06-15 19:45:00+00:00,2025-06-15,2025-06,US,,clothing,paid,USD,24.57,24.57
t0017243,c00371,p0006,2025-06-15 19:46:00+00:00,2025-06-15,2025-06,FR,EU,electronics,refunded,EUR,114.94,124.13520000000001
t0011119,c03101,p0006,2025-06-15 19:53:00+00:00,2025-06-15,2025-06,US,,electronics,cancelled,USD,162.46,162.46
t0012555,c00018,p0081,2025-06-15 20:03:00+00:00,2025-06-15,2025-06,AR,LATAM,toys,paid,USD,22.93,22.93
t0013915,c00844,p0109,2025-06-15 20:11:00+00:00,2025-06-15,2025-06,SE,EU,books,paid,USD,52.72,52.72
t0009548,c00912,p0070,2025-06-15 20:29:00+00:00,2025-06-15,2025-06,ES,EU,sports,paid,USD,77.98,77.98
t0019032,c00155,p0083,2025-06-15 20:47:00+00:00,2025-06-15,2025-06,CL,LATAM,books,paid,EUR,25.25,27.270000000000003
t0021909,c01280,p0114,2025-06-15 20:50:00+00:00,2025-06-15,2025-06,BR,LATAM,beauty,paid,USD,88.41,88.41
t0007732,c02474,p0006,2025-06-15 20:51:00+00:00,2025-06-15,2025-06,PE,LATAM,electronics,refunded,EUR,230.06,248.46480000000003
t0013182,c02688,p0115,2025-06-15 21:10:00+00:00,2025-06-15,2025-06,ES,EU,home,cancelled,USD,29.62,29.62
t0014261,c02706,p0102,2025-06-15 21:16:00+00:00,2025-06-15,2025-06,FR,EU,home,paid,USD,57.91,57.91
t0016988,c03334,p0045,2025-06-15 21:18:00+00:00,2025-06-15,2025-06,US,,books,paid,EUR,54.7,59.07600000000001
t0006636,c03319,p0038,2025-06-15 21:23:00+00:00,2025-06-15,2025-06,CA,,electronics,paid,EUR,346.91,374.66280000000006
t0014532,c01067,p0084,2025-06-15 21:26:00+00:00,2025-06-15,2025-06,ES,EU,electronics,refunded,BRL,476.44,85.75919999999999
t0000260,c03466,p0004,2025-06-15 21:46:00+00:00,2025-06-15,2025-06,US,,home,refunded,BRL,93.97,16.9146
t0021074,c03306,p0108,2025-06-15 22:41:00+00:00,2025-06-15,2025-06,DE,EU,beauty,paid,USD,87.3,87.3
t0012205,c02184,p0015,2025-06-15 22:51:00+00:00,2025-06-15,2025-06,IT,EU,electronics,paid,MXN,103.02,5.97516
t0000056,c01218,p0043,2025-06-15 23:12:00+00:00,2025-06-15,2025-06,PE,LATAM,electronics,cancelled,EUR,169.92,183.5136
t0005291,c03092,p0066,2025-06-15 23:28:00+00:00,2025-06-15,2025-06,ES,EU,home,paid,USD,21.69,21.69
t0021595,c01721,p0087,2025-06-15 23:29:00+00:00,2025-06-15,2025-06,US,,beauty,paid,EUR,27.89,30.1212
t0003300,c02873,p0034,2025-06-15 23:47:00+00:00,2025-06-15,2025-06,CL,LATAM,sports,refunded,USD,147.7,147.7
t0003852,c02171,p0040,2025-06-16 00:06:00+00:00,2025-06-16,2025-06,US,,clothing,refunded,EUR,25.68,27.7344
t0020025,c00184,p0061,2025-06-16 00:07:00+00:00,2025-06-16,2025-06,PE,LATAM,clothing,refunded,USD,24.72,24.72
t0020982,c01683,p0071,2025-06-16 01:34:00+00:00,2025-06-16,2025-06,US,,beauty,paid,EUR,35.99,38.869200000000006
t0006091,c01841,p0113,2025-06-16 01:50:00+00:00,2025-06-16,2025-06,US,,sports,paid,EUR,84.55,91.31400000000001
t0018638,c01170,p0038,2025-06-16 03:20:00+00:00,2025-06-16,2025-06,DE,EU,electronics,paid,BRL,501.71,90.30779999999999
t0009194,c03124,p0046,2025-06-16 07:03:00+00:00,2025-06-16,2025-06,US,,home,paid,USD,92.94,92.94
t0010706,c00827,p0050,2025-06-16 07:09:00+00:00,2025-06-16,2025-06,PT,EU,electronics,refunded,USD,153.51,153.51
t0018056,c02505,p0089,2025-06-16 07:32:00+00:00,2025-06-16,2025-06,PT,EU,toys,paid,MXN,47.86,2.77588
t0007772,c01912,p0029,2025-06-16 07:51:00+00:00,2025-06-16,2025-06,PE,LATAM,home,paid,BRL,109.47,19.7046
t0007152,c03490,p0115,2025-06-16 07:53:00+00:00,2025-06-16,2025-06,BR,LATAM,home,paid,EUR,43.42,46.893600000000006
t0000309,c01597,p0105,2025-06-16 08:31:00+00:00,2025-06-16,2025-06,ES,EU,toys,paid,BRL,48.29,8.6922
t0000498,c01754,p0066,2025-06-16 08:38:00+00:00,2025-06-16,2025-06,CO,LATAM,home,paid,USD,81.25,81.25
t0013847,c01580,p0102,2025-06-16 08:51:00+00:00,2025-06-16,2025-06,BR,LATAM,home,paid,MXN,26.64,1.54512
t0021963,c01666,p0012,2025-06-16 08:55:00+00:00,2025-06-16,2025-06,ES,EU,sports,paid,EUR,86.54,93.46320000000001
t0015165,c01437,p0110,2025-06-16 09:02:00+00:00,2025-06-16,2025-06,US,,electronics,paid,USD,155.14,155.14
t0014508,c02997,p0029,2025-06-16 09:14:00+00:00,2025-06-16,2025-06,DE,EU,home,paid,BRL,85.48,15.3864
t0009687,c02177,p0043,2025-06-16 09:34:00+00:00,2025-06-16,2025-06,CO,LATAM,electronics,paid,BRL,179.11,32.2398
t0002207,c00699,p0054,2025-06-16 09:41:00+00:00,2025-06-16,2025-06,CL,LATAM,toys,paid,EUR,21.46,23.176800000000004
t0015397,c01419,p0028,2025-06-16 10:02:00+00:00,2025-06-16,2025-06,US,,clothing,paid,MXN,41.49,2.4064200000000002
t0012174,c01176,p0092,2025-06-16 10:02:00+00:00,2025-06-16,2025-06,CO,LATAM,beauty,paid,EUR,36.57,39.4956
t0017544,c02302,p0009,2025-06-16 10:04:00+00:00,2025-06-16,2025-06,PE,LATAM,home,paid,USD,32.17,32.17
t0020215,c01547,p0037,2025-06-16 10:26:00+00:00,2025-06-16,2025-06,PE,LATAM,books,paid,MXN,30.92,1.7933600000000003
t0014305,c02799,p0113,2025-06-16 10:29:00+00:00,2025-06-16,2025-06,NL,EU,sports,refunded,USD,92.49,92.49
t0010585,c01059,p0102,2025-06-16 10:41:00+00:00,2025-06-16,2025-06,US,,home,paid,EUR,59.96,64.7568
t0003384,c02689,p0053,2025-06-16 10:46:00+00:00,2025-06-16,2025-06,,,sports,paid,EUR,45.14,48.751200000000004
t0000980,c01335,p0109,2025-06-16 11:02:00+00:00,2025-06-16,2025-06,CO,LATAM,books,refunded,MXN,30.23,1.7533400000000001
t0000973,c00945,p0081,2025-06-16 11:10:00+00:00,2025-06-16,2025-06,BR,LATAM,toys,paid,USD,29.21,29.21
t0012528,c01941,p0060,2025-06-16 11:12:00+00:00,2025-06-16,2025-06,IT,EU,books,paid,USD,11.37,11.37
t0009998,c00404,p0055,2025-06-16 11:36:00+00:00,2025-06-16,2025-06,CA,,home,paid,EUR,118.32,127.7856
t0003781,c01761,p0054,2025-06-16 11:42:00+00:00,2025-06-16,2025-06,CA,,toys,refunded,USD,52.7,52.7
t0005023,c01027,p0041,2025-06-16 11:44:00+00:00,2025-06-16,2025-06,ES,EU,electronics,paid,EUR,132.98,143.6184
t0012821,c00520,p0030,2025-06-16 11:48:00+00:00,2025-06-16,2025-06,CO,LATAM,electronics,refunded,USD,100.47,100.47
t0018618,c00608,p0077,2025-06-16 12:06:00+00:00,2025-06-16,2025-06,US,,beauty,paid,USD,39.55,39.55
t0009080,c02927,p0018,2025-06-16 12:12:00+00:00,2025-06-16,2025-06,PE,LATAM,clothing,paid,MXN,98.57,5.71706
t0002650,c02450,p0090,2025-06-16 12:40:00+00:00,2025-06-16,2025-06,CA,,clothing,paid,EUR,33.05,35.694
t0013227,c03194,p0088,2025-06-16 12:52:00+00:00,2025-06-16,2025-06,FR,EU,home,paid,EUR,26.75,28.89
t0018719,c01516,p0084,2025-06-16 13:06:00+00:00,2025-06-16,2025-06,ES,EU,electronics,paid,BRL,165.3,29.754
t0008221,c01672,p0096,2025-06-16 14:02:00+00:00,2025-06-16,2025-06,BR,LATAM,clothing,paid,EUR,53.55,57.834
t0004926,c03378,p0119,2025-06-16 14:50:00+00:00,2025-06-16,2025-06,US,,toys,paid,MXN,13.84,0.80272
t0014851,c02867,p0095,2025-06-16 15:17:00+00:00,2025-06-16,2025-06,CA,,beauty,paid,EUR,26.94,29.095200000000002
t0007065,c02333,p0049,2025-06-16 15:27:00+00:00,2025-06-16,2025-06,DE,EU,home,paid,EUR,56.73,61.2684
t0001492,c01932,p0024,2025-06-16 15:48:00+00:00,2025-06-16,2025-06,NL,EU,books,paid,USD,17.65,17.65
t0000363,c02933,p0045,2025-06-16 15:53:00+00:00,2025-06-16,2025-06,US,,books,paid,USD,12.73,12.73
t0005286,c02396,p0038,2025-06-16 15:53:00+00:00,2025-06-16,2025-06,US,,electronics,paid,USD,250.59,250.59
t0016864,c01754,p0048,2025-06-16 15:57:00+00:00,2025-06-16,2025-06,CO,LATAM,clothing,paid,EUR,43.89,47.4012
t0011998,c03103,p0070,2025-06-16 16:19:00+00:00,2025-06-16,2025-06,MX,LATAM,sports,paid,BRL,22.07,3.9726
t0006394,c00398,p0028,2025-06-16 18:27:00+00:00,2025-06-16,2025-06,PT,EU,clothing,refunded,MXN,22.42,1.3003600000000002
t0013912,c02240,p0108,2025-06-16 18:51:00+00:00,2025-06-16,2025-06,BR,LATAM,beauty,paid,EUR,29.18,31.514400000000002
t0002829,c03410,p0028,2025-06-16 19:15:00+00:00,2025-06-16,2025-06,MX,LATAM,clothing,cancelled,EUR,37.37,40.3596
t0014620,c01060,p0049,2025-06-16 19:48:00+00:00,2025-06-16,2025-06,ES,EU,home,paid,EUR,32.86,35.488800000000005
t0004029,c02503,p0030,2025-06-16 20:11:00+00:00,2025-06-16,2025-06,US,,electronics,paid,USD,145.5,145.5
t0020408,c02563,p0044,2025-06-16 20:12:00+00:00,2025-06-16,2025-06,MX,LATAM,toys,paid,USD,23.98,23.98
t0000547,c00821,p0120,2025-06-16 20:17:00+00:00,2025-06-16,2025-06,FR,EU,clothing,paid,EUR,64.15,69.28200000000001
t0004295,c03043,p0028,2025-06-16 20:26:00+00:00,2025-06-16,2025-06,CO,LATAM,clothing,refunded,USD,43.86,43.86
t0015317,c00372,p0014,2025-06-16 20:31:00+00:00,2025-06-16,2025-06,AR,LATAM,books,refunded,MXN,9.33,0.5411400000000001
t0009794,c03087,p0082,2025-06-16 20:34:00+00:00,2025-06-16,2025-06,NL,EU,home,paid,USD,20.03,20.03
t0008856,c00673,p0105,2025-06-16 20:39:00+00:00,2025-06-16,2025-06,CL,LATAM,toys,paid,USD,58.78,58.78
t0008200,c02963,p0074,2025-06-16 20:39:00+00:00,2025-06-16,2025-06,BR,LATAM,beauty,paid,USD,49.65,49.65
t0014948,c00408,p0086,2025-06-16 20:45:00+00:00,2025-06-16,2025-06,CO,LATAM,books,paid,USD,14.67,14.67
t0009451,c01859,p0024,2025-06-16 20:59:00+00:00,2025-06-16,2025-06,US,,books,paid,USD,26.87,26.87
t0018910,c02350,p0086,2025-06-16 21:07:00+00:00,2025-06-16,2025-06,ES,EU,books,paid,BRL,17.32,3.1176
t0019311,c01510,p0106,2025-06-16 21:11:00+00:00,2025-06-16,2025-06,CL,LATAM,books,refunded,MXN,15.13,0.8775400000000001
t0018861,c01653,p0107,2025-06-16 21:20:00+00:00,2025-06-16,2025-06,CO,LATAM,clothing,paid,EUR,37.68,40.6944
t0016450,c00660,p0038,2025-06-16 21:24:00+00:00,2025-06-16,2025-06,NL,EU,electronics,paid,MXN,234.53,13.60274
t0018677,c01676,p0029,2025-06-16 21:29:00+00:00,2025-06-16,2025-06,ES,EU,home,paid,USD,46.23,46.23
t0008133,c01405,p0016,2025-06-16 21:31:00+00:00,2025-06-16,2025-06,PE,LATAM,electronics,paid,USD,114.09,114.09
t0000175,c02341,p0096,2025-06-16 21:39:00+00:00,2025-06-16,2025-06,DE,EU,clothing,paid,USD,49.74,49.74
t0006765,c02548,p0041,2025-06-16 21:46:00+00:00,2025-06-16,2025-06,DE,EU,electronics,refunded,USD,142.57,142.57
t0016868,c02063,p0067,2025-06-16 21:58:00+00:00,2025-06-16,2025-06,ES,EU,electronics,paid,BRL,172.57,31.062599999999996
t0002951,c02456,p0077,2025-06-16 22:01:00+00:00,2025-06-16,2025-06,SE,EU,beauty,paid,BRL,76.95,13.851
t0001953,c03232,p0113,2025-06-16 22:03:00+00:00,2025-06-16,2025-06,US,,sports,paid,USD,111.92,111.92
t0002285,c03461,p0029,2025-06-16 22:09:00+00:00,2025-06-16,2025-06,ES,EU,home,paid,EUR,122.55,132.354
t0000361,c01636,p0059,2025-06-16 22:23:00+00:00,2025-06-16,2025-06,MX,LATAM,electronics,paid,USD,311.27,311.27
t0005321,c00989,p0094,2025-06-16 22:32:00+00:00,2025-06-16,2025-06,MX,LATAM,home,paid,USD,42.1,42.1
t0016579,c02204,p0052,2025-06-16 22:41:00+00:00,2025-06-16,2025-06,IT,EU,beauty,cancelled,BRL,64.53,11.6154
t0016264,c00480,p0019,2025-06-16 22:43:00+00:00,2025-06-16,2025-06,CO,LATAM,clothing,paid,MXN,93.45,5.420100000000001
t0018545,c03153,p0061,2025-06-16 22:46:00+00:00,2025-06-16,2025-06,CO,LATAM,clothing,paid,MXN,40.01,2.32058
t0015823,c03122,p0002,2025-06-16 23:36:00+00:00,2025-06-16,2025-06,CO,LATAM,sports,paid,BRL,125.42,22.575599999999998
t0001641,c01066,p0093,2025-06-16 23:53:00+00:00,2025-06-16,2025-06,ES,EU,beauty,paid,EUR,27.03,29.192400000000003
t0021332,c01654,p0038,2025-06-17 00:26:00+00:00,2025-06-17,2025-06,CO,LATAM,electronics,cancelled,MXN,65.39,3.7926200000000003
t0008172,c00882,p0093,2025-06-17 05:47:00+00:00,2025-06-17,2025-06,US,,beauty,cancelled,USD,42.56,42.56
t0021069,c03167,p0102,2025-06-17 06:35:00+00:00,2025-06-17,2025-06,PT,EU,home,paid,USD,59.91,59.91
t0009965,c01631,p0081,2025-06-17 07:01:00+00:00,2025-06-17,2025-06,MX,LATAM,toys,paid,USD,7.31,7.31
t0004882,c01296,p0117,2025-06-17 07:12:00+00:00,2025-06-17,2025-06,IT,EU,beauty,paid,MXN,27.31,1.58398
t0003609,c03065,p0029,2025-06-17 07:30:00+00:00,2025-06-17,2025-06,CL,LATAM,home,paid,USD,102.49,102.49
t0021204,c00255,p0029,2025-06-17 07:40:00+00:00,2025-06-17,2025-06,PT,EU,home,paid,BRL,17.84,3.2112
t0019014,c01723,p0046,2025-06-17 07:57:00+00:00,2025-06-17,2025-06,CA,,home,paid,USD,197.98,197.98
t0001087,c01971,p0016,2025-06-17 08:05:00+00:00,2025-06-17,2025-06,CL,LATAM,electronics,paid,BRL,191.53,34.4754
t0016047,c02754,p0047,2025-06-17 08:25:00+00:00,2025-06-17,2025-06,BR,LATAM,books,paid,USD,24.68,24.68
t0015531,c02886,p0044,2025-06-17 08:54:00+00:00,2025-06-17,2025-06,AR,LATAM,toys,refunded,USD,15.22,15.22
t0009654,c01025,p0053,2025-06-17 09:01:00+00:00,2025-06-17,2025-06,US,,sports,paid,USD,64.24,64.24
t0001097,c00765,p0069,2025-06-17 09:18:00+00:00,2025-06-17,2025-06,CA,,electronics,paid,USD,249.09,249.09
t0018754,c01777,p0016,2025-06-17 09:24:00+00:00,2025-06-17,2025-06,DE,EU,electronics,paid,USD,248.55,248.55
t0020560,c00321,p0013,2025-06-17 09:53:00+00:00,2025-06-17,2025-06,US,,toys,paid,MXN,14.67,0.8508600000000001
t0006034,c03148,p0083,2025-06-17 09:54:00+00:00,2025-06-17,2025-06,CL,LATAM,books,refunded,USD,17.62,17.62
t0014741,c02221,p0061,2025-06-17 10:01:00+00:00,2025-06-17,2025-06,PT,EU,clothing,paid,EUR,44.08,47.6064
t0015863,c02757,p0007,2025-06-17 10:19:00+00:00,2025-06-17,2025-06,CA,,electronics,paid,USD,104.33,104.33
t0018036,c02195,p0032,2025-06-17 10:28:00+00:00,2025-06-17,2025-06,IT,EU,electronics,cancelled,USD,308.89,308.89
t0000925,c00611,p0015,2025-06-17 10:29:00+00:00,2025-06-17,2025-06,US,,electronics,paid,EUR,249.15,269.08200000000005
t0012944,c02421,p0074,2025-06-17 10:36:00+00:00,2025-06-17,2025-06,FR,EU,beauty,paid,USD,61.36,61.36
t0013814,c01132,p0044,2025-06-17 10:36:00+00:00,2025-06-17,2025-06,IT,EU,toys,paid,USD,35.07,35.07
t0005365,c03237,p0036,2025-06-17 10:38:00+00:00,2025-06-17,2025-06,DE,EU,beauty,refunded,MXN,37.43,2.1709400000000003
t0014074,c02716,p0095,2025-06-17 11:11:00+00:00,2025-06-17,2025-06,MX,LATAM,beauty,paid,USD,68.58,68.58
t0015895,c00788,p0093,2025-06-17 11:14:00+00:00,2025-06-17,2025-06,ES,EU,beauty,paid,MXN,21.17,1.2278600000000002
t0003154,c03159,p0065,2025-06-17 11:17:00+00:00,2025-06-17,2025-06,CA,,books,paid,BRL,10.91,1.9638
t0019700,c03309,p0012,2025-06-17 11:31:00+00:00,2025-06-17,2025-06,BR,LATAM,sports,refunded,USD,149.51,149.51
t0003665,c01609,p0055,2025-06-17 11:32:00+00:00,2025-06-17,2025-06,US,,home,refunded,USD,55.97,55.97
t0014150,c00955,p0113,2025-06-17 11:39:00+00:00,2025-06-17,2025-06,US,,sports,refunded,USD,80.75,80.75
t0001255,c01402,p0021,2025-06-17 11:41:00+00:00,2025-06-17,2025-06,ES,EU,home,refunded,EUR,34.25,36.99
t0001866,c01118,p0006,2025-06-17 11:51:00+00:00,2025-06-17,2025-06,DE,EU,electronics,paid,USD,360.81,360.81
t0014058,c01662,p0002,2025-06-17 11:53:00+00:00,2025-06-17,2025-06,US,,sports,paid,USD,51.29,51.29
t0020650,c01055,p0070,2025-06-17 12:06:00+00:00,2025-06-17,2025-06,CA,,sports,refunded,EUR,29.05,31.374000000000002
t0009302,c02613,p0117,2025-06-17 12:11:00+00:00,2025-06-17,2025-06,MX,LATAM,beauty,paid,USD,91.8,91.8
t0000519,c03062,p0021,2025-06-17 12:27:00+00:00,2025-06-17,2025-06,PE,LATAM,home,paid,USD,56.13,56.13
t0019344,c00362,p0008,2025-06-17 12:29:00+00:00,2025-06-17,2025-06,MX,LATAM,toys,cancelled,BRL,22.32,4.0176
t0002824,c01754,p0076,2025-06-17 12:30:00+00:00,2025-06-17,2025-06,CO,LATAM,beauty,cancelled,USD,34.75,34.75
t0008076,c01004,p0055,2025-06-17 12:57:00+00:00,2025-06-17,2025-06,ES,EU,home,paid,EUR,79.5,85.86
t0010752,c02673,p0091,2025-06-17 13:12:00+00:00,2025-06-17,2025-06,DE,EU,electronics,paid,USD,316.16,316.16
t0002865,c02524,p0050,2025-06-17 13:15:00+00:00,2025-06-17,2025-06,IT,EU,electronics,cancelled,USD,197.09,197.09
t0014585,c02342,p0090,2025-06-17 13:32:00+00:00,2025-06-17,2025-06,CA,,clothing,paid,USD,40.35,40.35
t0005786,c01467,p0081,2025-06-17 13:38:00+00:00,2025-06-17,2025-06,BR,LATAM,toys,cancelled,USD,53.83,53.83
t0008381,c03477,p0062,2025-06-17 13:44:00+00:00,2025-06-17,2025-06,CA,,books,paid,EUR,14.32,15.465600000000002
t0010348,c01215,p0006,2025-06-17 13:51:00+00:00,2025-06-17,2025-06,CA,,electronics,paid,USD,405.64,405.64
t0009108,c01481,p0107,2025-06-17 13:56:00+00:00,2025-06-17,2025-06,US,,clothing,paid,USD,74.54,74.54
t0017943,c02626,p0003,2025-06-17 16:08:00+00:00,2025-06-17,2025-06,BR,LATAM,beauty,paid,USD,23.49,23.49
t0014127,c02780,p0088,2025-06-17 16:20:00+00:00,2025-06-17,2025-06,US,,home,paid,USD,92.5,92.5
t0011750,c02340,p0003,2025-06-17 16:32:00+00:00,2025-06-17,2025-06,CA,,beauty,refunded,EUR,44.47,48.0276
t0019430,c02936,p0030,2025-06-17 16:52:00+00:00,2025-06-17,2025-06,ES,EU,electronics,refunded,USD,107.45,107.45
t0021119,c01266,p0041,2025-06-17 17:37:00+00:00,2025-06-17,2025-06,CA,,electronics,paid,USD,105.09,105.09
t0009658,c02597,p0020,2025-06-17 18:01:00+00:00,2025-06-17,2025-06,FR,EU,books,cancelled,USD,60.86,60.86
t0018833,c00513,p0005,2025-06-17 19:24:00+00:00,2025-06-17,2025-06,US,,electronics,refunded,USD,224.15,224.15
t0011231,c03147,p0096,2025-06-17 19:28:00+00:00,2025-06-17,2025-06,DE,EU,clothing,paid,MXN,48.2,2.7956000000000003
t0011809,c00944,p0073,2025-06-17 19:28:00+00:00,2025-06-17,2025-06,US,,electronics,refunded,EUR,161.11,173.99880000000002
t0001401,c00473,p0044,2025-06-17 19:29:00+00:00,2025-06-17,2025-06,US,,toys,paid,MXN,16.42,0.9523600000000001
t0001860,c00954,p0054,2025-06-17 19:40:00+00:00,2025-06-17,2025-06,CA,,toys,paid,USD,24.5,24.5
t0012122,c01618,p0064,2025-06-17 19:47:00+00:00,2025-06-17,2025-06,ES,EU,books,paid,MXN,16.71,0.9691800000000002
t0010222,c02444,p0044,2025-06-17 19:53:00+00:00,2025-06-17,2025-06,FR,EU,toys,refunded,USD,25.12,25.12
t0008726,c02575,p0028,2025-06-17 20:19:00+00:00,2025-06-17,2025-06,US,,clothing,paid,MXN,64.25,3.7265
t0020030,c01174,p0117,2025-06-17 20:23:00+00:00,2025-06-17,2025-06,CL,LATAM,beauty,paid,EUR,45.97,49.647600000000004
t0020047,c00273,p0103,2025-06-17 20:28:00+00:00,2025-06-17,2025-06,AR,LATAM,books,refunded,MXN,19.37,1.1234600000000001
t0003835,c02269,p0100,2025-06-17 21:04:00+00:00,2025-06-17,2025-06,US,,electronics,paid,MXN,104.97,6.08826
t0013644,c02061,p0110,2025-06-17 21:12:00+00:00,2025-06-17,2025-06,US,,electronics,paid,USD,306.55,306.55
t0011226,c03321,p0091,2025-06-17 21:14:00+00:00,2025-06-17,2025-06,MX,LATAM,electronics,paid,USD,636.85,636.85
t0009829,c00731,p0073,2025-06-17 21:16:00+00:00,2025-06-17,2025-06,CA,,electronics,refunded,USD,396.93,396.93
t0013636,c00213,p0070,2025-06-17 21:22:00+00:00,2025-06-17,2025-06,BR,LATAM,sports,refunded,EUR,87.88,94.9104
t0005900,c03112,p0115,2025-06-17 21:23:00+00:00,2025-06-17,2025-06,PE,LATAM,home,refunded,EUR,88.67,95.76360000000001
t0015600,c00191,p0046,2025-06-17 21:23:00+00:00,2025-06-17,2025-06,CA,,home,refunded,MXN,70.18,4.0704400000000005
t0019629,c02057,p0083,2025-06-17 21:24:00+00:00,2025-06-17,2025-06,US,,books,cancelled,USD,20.95,20.95
